1:ItNr	2:Metric	2:Metric0	2:Metric1	3a:Time	3b:StepSize	4:||Gradient0||	4:||Gradient1||	4:||Gradient||	Time0[ms]	Time1[ms]	Time[ms]
980	-0.609427	-0.609434	0.000001	464.831171	56.557784	0.001123	0.000000	0.001123	101.2	164.3	266.6
981	-0.598791	-0.598797	0.000001	465.812475	56.443777	0.001309	0.000000	0.001309	45.3	164.0	210.5
982	-0.621418	-0.621424	0.000001	465.592873	56.469250	0.001088	0.000000	0.001088	35.5	153.6	190.4
983	-0.618661	-0.618667	0.000001	466.592872	56.353438	0.001582	0.000000	0.001582	40.0	105.4	146.9
984	-0.614938	-0.614945	0.000001	466.572120	56.355836	0.001619	0.000000	0.001619	48.9	163.9	213.9
985	-0.617492	-0.617499	0.000001	467.501191	56.248654	0.001136	0.000000	0.001136	49.2	143.3	193.6
986	-0.612244	-0.612250	0.000001	467.280816	56.274041	0.001608	0.000000	0.001608	78.2	106.7	186.2
987	-0.615522	-0.615529	0.000001	467.079738	56.297225	0.001201	0.000000	0.001201	81.8	92.2	175.2
988	-0.619395	-0.619402	0.000001	468.076391	56.182500	0.001626	0.000000	0.001626	102.6	127.7	231.6
989	-0.616495	-0.616501	0.000001	467.856235	56.207802	0.001500	0.000000	0.001500	77.1	104.0	182.3
990	-0.607122	-0.607128	0.000001	467.635755	56.233164	0.001275	0.000000	0.001275	86.0	144.0	231.2
991	-0.606185	-0.606192	0.000001	468.074246	56.182747	0.001471	0.000000	0.001471	67.3	115.7	185.4
992	-0.614737	-0.614744	0.000001	469.074211	56.068110	0.001090	0.000000	0.001090	50.7	108.7	160.5
993	-0.603706	-0.603713	0.000001	470.074210	55.953935	0.001282	0.000000	0.001282	95.8	126.5	223.5
994	-0.616933	-0.616940	0.000001	470.966075	55.852499	0.001650	0.000000	0.001650	71.7	132.0	204.9
995	-0.604301	-0.604308	0.000001	470.745594	55.877541	0.001909	0.000000	0.001909	69.7	147.8	219.2
996	-0.613600	-0.613607	0.000001	471.745594	55.764141	0.001198	0.000000	0.001198	45.6	134.1	180.9
997	-0.610334	-0.610341	0.000001	471.525115	55.789103	0.001460	0.000000	0.001460	43.8	176.2	221.3
998	-0.601035	-0.601042	0.000001	472.525115	55.676061	0.001601	0.000000	0.001601	104.4	80.4	186.0
999	-0.618326	-0.618333	0.000001	473.525115	55.563476	0.001104	0.000000	0.001104	88.6	93.7	183.4
